segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len
1241,0,1,CADC0873,5,240,49,-2.3439873265306117,771.6594820678987,27.77875954876133,-1.4838372105946454,0.04599793900435289,1,1,1,2,15,13.194090165030765,1.1116588308365098,1200,245,3.215247841949578,15.748152695263238
1242,0,0,CADC0873,5,215,44,-2.1816458522727276,615.7670863573773,24.814654669315413,-1.48507430662472,-0.007273837653439766,1,1,1,5,14,13.308242299432635,1.537548675600382,1075,220,2.864032959801755,13.99470650812221
1243,0,1,CADC0873,5,150,31,-2.372040809677419,96.92409906675675,9.845003761642591,-0.7383670186410698,-0.6943789080289623,1,1,1,6,9,2.736355083763223,0.7536796570866037,750,155,0.646160660445045,3.126583840863121
1244,0,1,CADC0873,5,185,38,0.6549274210526316,247.95508861338635,15.746589745509544,-0.6751692041594604,-0.63457806584724,1,1,1,6,13,5.718659223527954,1.6538712064033583,925,190,1.3402977762885748,6.525133910878588
1245,0,1,CADC0873,5,200,41,0.14202753658536538,575.9233404674095,23.99840287326241,-1.5064752567231998,0.019201235604371855,1,1,1,4,14,14.338677714373551,1.6345424132055202,1000,205,2.8796167023370476,14.04691074310755
1246,0,1,CADC0873,5,215,44,-1.1015075454545444,876.5090031207237,29.60589473602721,-1.445014655903822,-0.021549735010086963,1,1,1,4,14,18.292200460842523,1.708311672622519,1075,220,4.076786061026622,19.92065916183463
1247,0,1,CADC0873,5,230,47,-3.111809468085106,855.439940966979,29.247904898761192,-1.4700985978119385,-0.01953623134919254,1,1,1,4,18,16.06413522626734,1.9736851897322178,1150,235,3.719304091160778,18.200849807808062
1248,0,1,CADC0873,5,270,55,-0.3141662727272722,814.3100505690411,28.536118351468918,-1.4827598988938802,0.052948035838766144,1,1,1,3,20,11.304732487090705,1.3667787352829273,1350,275,3.0159631502557076,14.805637283073475
1249,0,1,CADC0873,5,222,45,0.9192845999999998,182.0990763879786,13.494409078873318,-1.5090056661675049,0.08387804461722874,1,1,1,4,15,3.9323511092170618,0.8038337831009097,1122,225,0.8202661098557595,4.0466461419550805
1250,0,1,CADC0873,5,225,46,-0.7626578043478258,340.4844635223587,18.452221099974892,-1.2083524721355772,-0.21084038113074455,1,1,1,8,16,6.271046103916491,0.9622093284387742,1125,230,1.513264282321594,7.401836163529537
1251,0,1,CADC0873,5,245,50,-2.3223878819999997,493.4675091384977,22.21412859282348,-1.4899302619622279,0.020130646526518577,1,1,1,5,15,8.27667099206686,1.3067493307467597,1225,250,2.0141530985244804,9.869350182769955
1252,0,1,CADC0873,5,265,54,1.2761622222222218,709.484680294884,26.63615363176305,-1.4737406899696444,0.06417802183933333,1,1,1,7,16,10.17107586416127,1.511327307899998,1325,270,2.677300680358053,13.138605190646
1253,0,0,CADC0873,5,355,72,-1.3422570833333338,495.33049237770956,22.256021485829617,-1.356932429830028,-0.04418690694262265,1,1,1,13,25,4.152020800785835,0.8050396450093877,1775,360,1.3952971616273508,6.879590171912633
1254,0,1,CADC0873,5,290,59,-0.7905577288135592,247.08490596609988,15.718934632032155,-1.359449079286878,-0.03910686875120417,1,1,1,15,18,2.8530817802396475,0.8716532903226683,1450,295,0.8520169171244824,4.187879762137286
1255,0,1,CADC0873,5,230,47,-6.69916810212766,259.488945418501,16.10866057183219,-0.7142111332659247,-0.6446980726320896,1,1,1,9,17,3.868320903799666,1.267243295632469,1150,235,1.1282128061673955,5.521041391882999
1256,0,1,CADC0873,5,245,50,0.24627119999999977,911.0517116796786,30.183633175608243,-1.5040574535349929,0.028028608166365983,1,1,1,3,14,15.01620648529146,0.8995915283993045,1225,250,3.7185784150190964,18.221034233593574
1257,0,0,CADC0873,5,225,46,-1.520962847826087,783.2014586313569,27.985736699814726,-1.4934127243892887,0.007983149980011723,1,1,1,5,14,15.41309954128849,1.4882709591208387,1125,230,3.4808953716949196,17.026118665899062
1258,0,1,CADC0873,5,205,42,3.0210254285714284,403.1393838788177,20.078331202538166,-0.7779494085122276,-0.5614869571438528,1,1,1,5,13,7.872057102052403,1.287424526445601,1025,210,1.9665335798966717,9.598556759019468
1259,0,0,CADC0873,5,145,30,-7.758707966666667,21.643999062055233,4.6523111527557175,-0.9620027665922275,-0.2860743781048919,1,1,0,7,9,0.899965554806585,0.5810679882569236,725,150,0.14926895904865678,0.7214666354018411
1260,0,1,CADC0873,5,200,41,1.4689245756097564,166.21781546964172,12.892548835263014,-1.4982220040861367,0.09897616938701169,1,1,1,5,11,4.238231856038288,0.492741943871687,1000,205,0.8310890773482086,4.054093060235164
1261,0,1,CADC0873,5,202,41,-3.913729880487805,401.9176790667997,20.047884653169763,-1.0030676441102269,-0.45144422502904796,1,1,1,3,13,7.6221322550418105,0.7267870763603848,1038,205,1.9896914805287114,9.802870221141456
1262,0,0,CADC0873,5,249,51,0.35474158823529395,340.7589089321508,18.45965625173315,-1.4853823681315017,0.029768122841623855,1,1,1,6,17,5.51383508644884,0.8857182307133744,1259,255,1.3685096744263086,6.681547233963741
1263,0,1,CADC0873,5,236,48,-0.3721768124999998,239.03397273223743,15.460723551381333,-1.4614374013361915,-0.011087720103630027,1,1,1,6,15,4.501797828428063,1.039198762464585,1186,240,1.012855816662023,4.979874431921613
1264,0,1,CADC0873,5,195,40,-2.6569397275,110.02528813119004,10.48929397677413,-0.5688770038512638,-0.792210515681701,1,1,1,10,15,1.987240487733369,0.6564403508321714,975,200,0.5642322468266155,2.7506322032797508
1265,0,1,CADC0873,5,235,48,1.4205576458333333,479.6888569022461,21.901800311897787,-1.4199950532020085,-0.07052529513095046,1,1,1,2,14,8.540726344948636,0.6205203890419336,1175,240,2.04122917830743,9.993517852130127
1266,1,1,CADC0873,5,430,63,-12.289274873015874,316.4940983246598,17.790281007467527,-0.8347042704772893,0.5645507870740748,1,1,1,1,1,8.045180807676637,9.378545714464552,17150,315,0.7360327868015344,5.023715846423171
1267,0,0,CADC0873,5,275,56,1.3493347499999995,306.3151702920194,17.50186190929466,-1.3932574269551319,-0.13689346289805904,1,1,1,9,18,4.115752455841348,1.0437325394918628,1375,280,1.113873346516434,5.469913755214632
1268,0,1,CADC0873,5,250,51,-8.087627133333331,122.10099073565338,11.049931707284593,-1.4314854377236796,0.027165230637840935,1,1,1,7,17,2.0150106541002257,0.4608274731039966,1250,255,0.4884039629426135,2.3941370732481055
1269,0,1,CADC0873,5,235,48,-4.19111820625,140.17537502188574,11.839568194063741,-1.2925655770328157,-0.08686316870155034,1,1,1,6,15,2.4712583382161144,0.5556528166064044,1175,240,0.5964909575399393,2.920320312955953
1270,0,1,CADC0873,5,240,49,4.122817755102041,433.23663514771124,20.814337249783172,-1.5037046792225717,0.1147107811080921,1,1,1,9,15,7.6830472291243055,1.291626604879401,1200,245,1.8051526464487968,8.841563982606353
1271,0,1,CADC0873,5,240,49,-2.1687474897959187,316.6490138774326,17.79463441258158,-1.4684488956824888,0.013894557655783726,1,1,1,9,15,5.531328517247708,0.9124910966253823,1200,245,1.3193708911559692,6.4622247730088285
1272,0,1,CADC0873,5,245,50,-1.74569392,318.671543495156,17.85137371451161,-1.457643535828422,-0.01604881689488965,1,1,1,7,15,5.371660856307533,0.8958147723523894,1225,250,1.300700177531249,6.37343086990312
1273,1,0,CADC0873,5,260,53,-3.027032773584905,229.14407278260302,15.137505500663014,-1.3441539360138808,0.1536954103533775,2,1,1,3,2,13.55549023871413,26.21510138025848,1300,265,0.8813233568561655,4.323473071369868
1274,0,1,CADC0873,5,240,49,4.31291118367347,288.4385970051218,16.98348012055014,-1.4899629164682584,0.05158672174722843,1,1,1,5,15,5.092407721991244,0.7638011560827113,1200,245,1.2018274875213408,5.886501979696363
1275,0,1,CADC0873,5,220,45,-4.863193735555556,290.9663151808724,17.057734761124422,-1.2248062344612172,-0.2441022878017515,1,1,1,8,14,5.2211301202172296,1.0616254955438316,1100,225,1.3225741599130565,6.465918115130498
1276,0,0,CADC0873,5,265,54,2.1198892,820.0613329208437,28.636713025779404,-1.4906524396867082,0.07549331136347583,1,1,1,3,16,11.529674941828826,0.9304163905810328,1325,270,3.094571067625825,15.186320980015624
1277,0,1,CADC0873,5,250,51,0.5171530196078433,275.06579329481355,16.58510757561776,-1.4572109314627644,-0.06954326809632803,1,1,1,10,18,4.577024751034241,1.2013685468721635,1250,255,1.1002631731792543,5.393446927349285
1278,0,0,CADC0873,5,225,46,-5.154302739130435,137.93855544109903,11.744724579192951,-1.5002362712210442,0.06896024049446862,1,1,1,9,14,2.835233442251062,0.625725286894422,1125,230,0.6130602464048845,2.998664248719544
1279,0,1,CADC0873,5,215,44,0.7294468181818182,160.14150804393242,12.654703001016358,-1.2786487400607092,-0.15627269902910168,1,1,1,10,14,3.334640485161293,1.195792619163347,1075,220,0.7448442234601508,3.6395797282711913
1280,0,1,CADC0873,5,225,46,0.25696515217391264,574.5941466043012,23.970693494438187,-1.441248038876135,0.0015786263019066135,1,1,1,6,13,11.051867636104648,2.002838767035278,1125,230,2.553751762685783,12.491177100093504
1281,0,0,CADC0873,5,235,48,-0.33447941937500025,421.4840712720573,20.530077234926743,-1.4798523875543945,0.03385385107449047,1,1,1,7,16,7.67106260974853,1.1272663528724995,1175,240,1.793549239455563,8.780918151501194
1282,0,0,CADC0873,5,235,48,-1.14740567375,388.4051158191107,19.707996240590028,-1.492380056927295,0.0015560614943343218,1,1,1,6,17,7.210484828391265,1.4288743563511321,1175,240,1.6527877268898328,8.091773246231472
1283,0,1,CADC0873,5,230,47,-3.0708006170212765,228.23792723024948,15.10754537409203,-1.4452970835365462,-0.036658853309342904,1,1,1,10,16,4.455033187322878,1.0699546337037877,1150,235,0.9923388140445629,4.856126111281904
1284,0,1,CADC0873,5,220,45,4.757372844444444,334.9705712218111,18.302201267110224,-1.4934894483352616,0.04359964853161612,1,1,1,10,15,7.07394787333142,1.4781533583233253,1100,225,1.5225935055536868,7.443790471595802
1285,0,1,CADC0873,5,210,43,-3.1061150465116283,350.40908554151196,18.71921701197761,-1.2969285716965775,-0.10771013818166043,1,1,1,5,15,7.662370503472855,1.4357641531708343,1050,215,1.668614693054819,8.149048500965394
1286,0,0,CADC0873,5,240,49,3.594177755102041,847.5837447621767,29.113291548057163,-1.4930562935385505,0.04679963550208378,1,1,1,5,16,14.715064539178991,1.8480114474311418,1200,245,3.5315989365090696,17.297627444126054
1287,0,1,CADC0873,5,215,44,-5.272879977272728,312.16899444522363,17.668304798288478,-0.9435878148284709,-0.7425471521351645,1,1,1,10,16,2.6776224889128755,0.8089266910337249,1075,220,1.4519488113731331,7.094749873755083
1288,0,0,CADC0873,5,225,46,4.102451304347827,565.7557011936373,23.785619630222737,-0.8538840353615562,-0.6573683979317265,1,1,1,5,13,6.324513648907653,0.9046359397509811,1125,230,2.5144697830828324,12.299036982470374
1289,0,1,CADC0873,5,215,44,5.600304249999998,773.4991275714954,27.811852285877965,-1.4203019323925776,-0.02854717683677729,1,1,1,6,16,16.370880319459662,1.8964766092375223,1075,220,3.597670360797653,17.579525626624896
1290,0,1,CADC0873,5,230,47,-2.601300638297872,752.6838090309124,27.435083543355802,-1.4943381054395892,0.06777133528117284,1,1,1,4,14,14.232175022800945,1.6471163684632084,1150,235,3.2725383001344017,16.014549128317284
1291,0,0,CADC0873,5,220,45,-2.2616643111111108,555.9838075632248,23.579308886462826,-1.481053867012993,0.013366459846911267,1,1,1,5,15,11.547810355139784,1.5635780488434519,1100,225,2.5271991252873853,12.355195723627217
1292,0,1,CADC0873,5,240,49,-3.8861065102040824,244.3683320037046,15.632284925873908,-1.0992236772598398,-0.2657435385753797,1,1,1,7,18,3.892856809082014,0.7793616748555509,1200,245,1.0182013833487693,4.987108816402134
1293,0,0,CADC0873,5,230,47,0.4906082340425534,314.3367438295081,17.729544377380602,-1.2177278031319332,-0.15284913262783006,1,1,1,4,13,5.672314231558081,0.8538832143019993,1150,235,1.366681494910905,6.688015826159747
1294,0,1,CADC0873,5,216,44,-6.532354113636364,404.58853912428725,20.114386372054387,-1.4938312662424509,0.030647718887425554,1,1,1,3,12,8.787324516625572,1.0172029956034077,1086,220,1.8730950885383668,9.195194071006528
1295,0,0,CADC0873,5,235,48,1.394015625,840.1097241634037,28.984646352222477,-1.4787865562155011,0.02277274420127083,1,1,1,5,16,15.133482036186965,1.6263351473752399,1175,240,3.5749349964400157,17.50228592007091
1296,0,1,CADC0873,5,235,48,1.4438579479166673,590.2558836876876,24.29518231435376,-0.9583493964245253,-0.5068625914792062,1,1,1,8,15,7.029751539985818,1.1131367782463817,1175,240,2.511727164628458,12.296997576826826
1297,0,1,CADC0873,5,210,43,-2.97688634883721,366.8427852403488,19.15314034930953,-0.8542806130956562,-0.662191900505421,1,1,1,8,14,4.607859926820919,1.0976999233954443,1050,215,1.7468704059064228,8.531227563729042
1298,0,1,CADC0873,5,255,52,2.0789674615384617,899.5030625363404,29.991716565350846,-1.4928797434776317,0.0792746502347666,1,1,1,5,17,13.64794749744277,1.0363089007316795,1275,260,3.5274629903385897,17.298135818006546
1299,0,1,CADC0873,5,205,42,-8.361353452380953,230.58337070816492,15.184971870509505,-1.0754887011605776,-0.3210048026800442,1,1,1,6,13,4.502470951827097,0.8706446676562493,1025,210,1.1247969302837313,5.4900802549563075
1300,0,1,CADC0873,5,235,48,2.776146125,622.2732414659374,24.945405217513255,-1.2213776135378447,-0.1786645867347933,1,1,1,5,16,10.210155511886928,1.2291816339709352,1175,240,2.647971240280585,12.964025863873696
1301,0,1,CADC0873,5,235,48,-0.7301356874999999,674.9087653048391,25.979006241672124,-1.4568152658792137,0.015307774915109188,1,1,1,2,17,11.858818326239751,0.8973187986413247,1175,240,2.8719521927865492,14.060599277184147
1302,0,1,CADC0873,5,211,43,-4.498416720930233,353.8739684484269,18.811538173377183,-1.4822913025202973,0.02666170393304886,1,1,1,3,15,7.984403452185807,0.7552508276971014,1061,215,1.6771278125517863,8.22962717321923
1303,0,1,CADC0873,5,240,49,-4.081374836734694,267.303439517569,16.349417100238437,-1.3968091616613827,0.031012050798041577,1,1,1,7,14,4.743423318883951,0.9646623299703923,1200,245,1.1137643313232042,5.455172235052429
1304,0,0,CADC0873,5,233,47,0.5669740425531925,178.23072507753471,13.350308051784225,-1.4684482426628647,-0.015225917572078274,1,1,1,9,15,3.5180083630792067,0.778080037164444,1185,235,0.7649387342383465,3.7921430867560577
1305,0,1,CADC0873,5,223,45,-2.1440150222222227,136.2789078043363,11.673855738543985,-1.495030509233394,-0.03121448766141701,1,1,1,8,16,2.9241360296748344,0.6704059790046288,1133,225,0.6111161784947817,3.028420173429696
1306,0,1,CADC0873,5,235,48,-3.284475520833334,148.28923644349985,12.177406802907582,-1.5093880693369446,0.047929028838813885,1,1,1,9,17,2.8038840402363503,0.7371401534771703,1175,240,0.6310180274191483,3.0893590925729133
1307,0,0,CADC0873,5,226,46,-0.09273952173913014,157.18657405069746,12.53740699070974,-1.4169445524362925,-0.02272233325102346,1,1,1,3,15,3.0555355967568687,0.49783612195261173,1140,230,0.6955158143836171,3.4170994358847273
1308,0,1,CADC0873,5,250,51,-0.6566486274509803,603.9780695296589,24.575965281747507,-1.5011635435122066,0.05709486221196921,1,1,1,4,17,9.690137193107999,1.1262494004693873,1250,255,2.4159122781186357,11.842707245679586
1309,1,0,CADC0873,5,210,43,-11.076019790697677,193.2873504379158,13.90278211143064,-1.2388698453658418,-0.302862912884221,2,1,1,3,3,22.81931636720229,39.36284538777333,1050,215,0.9204159544662657,4.495054661346879
1310,0,1,CADC0873,5,265,54,1.452776111111112,874.3626721698128,29.569624146576714,-1.2661385564195202,-0.12046923492446719,1,1,1,7,21,11.706818911841296,1.4930024013312093,1325,270,3.299481781772878,16.191901336478015
1311,0,0,CADC0873,5,260,53,-0.5113133962264145,889.1179152622149,29.818080341668793,-1.2660688513975573,-0.0980771786481023,1,1,1,5,17,11.66647488681139,1.0214176562755115,1300,265,3.419684289470057,16.77580972192858
1312,0,1,CADC0873,5,210,43,-5.8163948139534885,506.6546516148737,22.508990461921513,-1.1459500450982545,-0.2749628655428213,1,1,1,8,15,9.779660604520473,2.0521418969998297,1050,215,2.4126411981660656,11.78266631662497
1313,0,0,CADC0873,5,255,52,-4.721225961538461,841.8368560746779,29.0144249654319,-1.4925096910424562,0.0354622231601936,1,1,1,6,17,12.842108402291428,1.5329605228039984,1275,260,3.301321004214423,16.18917030912842
1314,0,1,CADC0873,5,262,53,0.1944181509433966,402.0226949119601,20.050503607439893,-1.4790913276219895,0.025642919158896514,1,1,1,8,18,5.974763292398905,0.9570246269361309,1322,265,1.5344377668395424,7.585333866263398
1315,0,1,CADC0873,5,255,52,-6.573920076923077,332.76078960126955,18.24173208884698,-1.3852386313328873,-0.01814584855389219,1,1,1,7,17,5.27144512734894,1.0217920883427203,1275,260,1.3049442729461551,6.399245953870568
1316,0,0,CADC0873,5,235,48,0.503529833333333,543.5565883893474,23.31430008362566,-1.364503974499631,-0.061060381432338585,1,1,1,7,16,9.21501935320114,1.4923374809498682,1175,240,2.3130067591036063,11.324095591444738
1317,0,1,CADC0873,5,230,47,2.2448634212765963,734.85295109941,27.108171297588665,-1.3121990573867035,-0.07377690859003516,1,1,1,4,13,13.192859966786923,1.2435747284391165,1150,235,3.195012830867,15.635169172327872
1318,0,1,CADC0873,5,260,53,2.0274190000000005,1000.0968196964682,31.624307418447415,-1.4380526797354642,0.061340411201893985,1,1,1,3,18,14.582193367808628,1.8933835204996974,1300,265,3.8465262296018006,18.869751315027703
1319,0,1,CADC0873,5,205,42,-12.233785714285716,119.13105688507478,10.91471744412446,-1.256139506453246,-0.17650284183721882,1,1,1,7,14,2.768374023396778,0.600892267487799,1025,210,0.5811271067564624,2.8364537353589236
1320,0,1,CADC0873,5,255,52,5.4751122307692315,746.6731604172708,27.325320865769733,-1.3322304470099358,-0.07838857192411466,1,1,1,4,20,10.835527518254821,0.8091171417299197,1275,260,2.928130040852042,14.359099238793668
1321,1,1,CADC0873,5,305,62,4.9429750967741946,715.6792994247261,26.752183077736404,-0.9276668417505105,-0.42056708831449313,2,1,1,3,3,94.11911093560231,252.50345231140628,1525,310,2.3464895063105775,11.54321450685042
1322,0,1,CADC0873,5,250,51,-10.163546921568628,326.92096979006396,18.080955997680654,-1.0557655691230292,-0.3367016146426138,1,1,1,6,14,4.321807848503001,0.8365954063445852,1250,255,1.3076838791602559,6.410215093922822
1323,0,1,CADC0873,5,270,55,5.101505854545456,836.6069730338716,28.92415898576606,-1.2801637535862227,-0.11927965175539139,1,1,1,5,18,10.191320409377356,0.901591832115042,1350,275,3.098544344569895,15.21103587334312
1324,0,0,CADC0873,5,245,50,0.54556198,623.6147196005485,24.972279022959608,-1.4483016775056945,-0.008897930477343451,1,1,1,5,13,10.155792039824552,1.0053765846160416,1225,250,2.5453662024512185,12.47229439201097
